timestamp,date,day_index,day_type,phase,HR_bpm,HRV_ms,accel_g,accel_label,skin_temp_C,SpO2_pct,fatigue_factor
2024-01-26 12:50:00,2024-01-26,26,training,lunch_rest,86.5,42.3,0.115,low,33.98,98.9,1.21
2024-01-26 13:00:00,2024-01-26,26,training,active,110.8,38.4,0.504,moderate,34.36,97.2,1.21
2024-01-26 13:10:00,2024-01-26,26,training,active,130.3,43.3,0.384,moderate,34.43,99.4,1.21
2024-01-26 13:20:00,2024-01-26,26,training,active,123.3,31.8,0.571,moderate,34.82,98.4,1.21
2024-01-26 13:30:00,2024-01-26,26,training,active,123.4,31.3,0.207,low,34.65,97.0,1.21
2024-01-26 13:40:00,2024-01-26,26,training,active,119.6,40.2,0.595,moderate,34.53,97.6,1.21
2024-01-26 13:50:00,2024-01-26,26,training,active,131.1,30.5,0.229,low,34.67,97.0,1.21
2024-01-26 14:00:00,2024-01-26,26,training,active,102.8,37.9,0.202,low,34.98,99.0,1.21
2024-01-26 14:10:00,2024-01-26,26,training,active,110.8,41.6,0.333,moderate,34.3,99.4,1.21
2024-01-26 14:20:00,2024-01-26,26,training,active,107.4,37.5,0.286,low,35.03,97.4,1.21
2024-01-26 14:30:00,2024-01-26,26,training,active,119.2,41.5,0.546,moderate,35.13,97.8,1.21
2024-01-26 14:40:00,2024-01-26,26,training,active,108.6,42.3,0.47,moderate,34.91,99.3,1.21
2024-01-26 14:50:00,2024-01-26,26,training,active,126.4,32.9,0.315,moderate,34.69,98.4,1.21
2024-01-26 15:00:00,2024-01-26,26,training,active,121.6,44.4,0.33,moderate,34.91,97.0,1.21
2024-01-26 15:10:00,2024-01-26,26,training,active,125.2,35.9,0.452,moderate,34.47,98.7,1.21
2024-01-26 15:20:00,2024-01-26,26,training,active,110.1,37.0,0.298,low,34.23,97.2,1.21
2024-01-26 15:30:00,2024-01-26,26,training,active,111.8,34.7,0.469,moderate,34.85,98.6,1.21
2024-01-26 15:40:00,2024-01-26,26,training,active,107.9,38.4,0.545,moderate,34.82,99.1,1.21
2024-01-26 15:50:00,2024-01-26,26,training,active,113.4,47.0,0.259,low,35.09,97.5,1.21
2024-01-26 16:00:00,2024-01-26,26,training,active,123.9,40.2,0.287,low,34.72,98.0,1.21
2024-01-26 16:10:00,2024-01-26,26,training,active,122.4,36.9,0.227,low,34.67,98.9,1.21
2024-01-26 16:20:00,2024-01-26,26,training,active,108.7,42.1,0.359,moderate,34.5,97.3,1.21
2024-01-26 16:30:00,2024-01-26,26,training,active,110.4,37.2,0.302,moderate,34.88,97.2,1.21
2024-01-26 16:40:00,2024-01-26,26,training,active,116.7,39.5,0.443,moderate,34.78,98.5,1.21
2024-01-26 16:50:00,2024-01-26,26,training,active,103.5,34.0,0.206,low,35.11,98.9,1.21
2024-01-26 17:00:00,2024-01-26,26,training,evening_training,169.2,25.2,1.283,high,34.99,98.7,1.21
2024-01-26 17:10:00,2024-01-26,26,training,evening_training,190.3,25.6,0.796,high,35.58,99.2,1.21
2024-01-26 17:20:00,2024-01-26,26,training,evening_training,189.1,31.5,1.23,high,34.69,98.7,1.21
2024-01-26 17:30:00,2024-01-26,26,training,evening_training,158.1,35.5,0.927,high,35.36,97.3,1.21
2024-01-26 17:40:00,2024-01-26,26,training,evening_training,188.9,29.7,1.32,high,35.04,98.6,1.21
2024-01-26 17:50:00,2024-01-26,26,training,evening_training,179.2,31.9,0.898,high,34.97,98.6,1.21
2024-01-26 18:00:00,2024-01-26,26,training,evening_training,152.0,35.0,1.327,high,35.29,97.4,1.21
2024-01-26 18:10:00,2024-01-26,26,training,evening_training,170.6,25.6,0.905,high,34.71,97.8,1.21
2024-01-26 18:20:00,2024-01-26,26,training,evening_training,157.9,29.3,1.237,high,35.27,97.7,1.21
2024-01-26 18:30:00,2024-01-26,26,training,evening_training,158.4,33.9,0.71,high,34.65,98.2,1.21
2024-01-26 18:40:00,2024-01-26,26,training,evening_training,189.1,30.4,0.766,high,34.88,97.9,1.21
2024-01-26 18:50:00,2024-01-26,26,training,evening_training,188.1,21.8,1.004,high,35.41,97.0,1.21
2024-01-26 19:00:00,2024-01-26,26,training,rest,76.5,48.3,0.151,low,34.63,98.8,1.21
2024-01-26 19:10:00,2024-01-26,26,training,rest,79.0,41.8,0.099,very_low,34.46,99.0,1.21
2024-01-26 19:20:00,2024-01-26,26,training,rest,84.2,47.0,0.19,low,34.51,97.3,1.21
2024-01-26 19:30:00,2024-01-26,26,training,rest,73.2,44.7,0.113,low,34.39,97.5,1.21
2024-01-26 19:40:00,2024-01-26,26,training,rest,84.0,40.5,0.148,low,34.37,99.2,1.21
2024-01-26 19:50:00,2024-01-26,26,training,rest,74.2,45.3,0.148,low,34.03,99.3,1.21
2024-01-26 20:00:00,2024-01-26,26,training,rest,72.7,53.0,0.161,low,34.49,98.5,1.21
2024-01-26 20:10:00,2024-01-26,26,training,rest,74.9,50.8,0.122,low,34.07,98.8,1.21
2024-01-26 20:20:00,2024-01-26,26,training,rest,80.5,44.1,0.15,low,33.95,97.2,1.21
2024-01-26 20:30:00,2024-01-26,26,training,rest,86.1,45.1,0.173,low,34.16,99.2,1.21
2024-01-26 20:40:00,2024-01-26,26,training,rest,82.1,46.4,0.078,very_low,34.38,99.2,1.21
2024-01-26 20:50:00,2024-01-26,26,training,rest,87.5,56.8,0.127,low,34.29,99.0,1.21
2024-01-26 21:00:00,2024-01-26,26,training,rest,77.1,50.6,0.173,low,34.36,99.0,1.21
2024-01-26 21:10:00,2024-01-26,26,training,rest,76.7,48.7,0.19,low,34.33,97.0,1.21
2024-01-26 21:20:00,2024-01-26,26,training,rest,86.2,46.9,0.159,low,34.58,99.3,1.21
2024-01-26 21:30:00,2024-01-26,26,training,rest,87.8,44.5,0.186,low,34.05,98.3,1.21
2024-01-26 21:40:00,2024-01-26,26,training,rest,78.2,48.3,0.137,low,34.22,98.5,1.21
2024-01-26 21:50:00,2024-01-26,26,training,rest,78.6,42.5,0.138,low,34.33,98.1,1.21
2024-01-26 22:00:00,2024-01-26,26,training,sleep,57.4,50.3,0.01,very_low,34.04,96.1,1.21
2024-01-26 22:10:00,2024-01-26,26,training,sleep,57.9,52.3,0.047,very_low,34.02,96.1,1.21
2024-01-26 22:20:00,2024-01-26,26,training,sleep,65.5,57.1,0.006,very_low,34.08,95.9,1.21
2024-01-26 22:30:00,2024-01-26,26,training,sleep,60.8,61.6,0.019,very_low,33.64,95.9,1.21
2024-01-26 22:40:00,2024-01-26,26,training,sleep,63.2,59.8,0.032,very_low,33.71,97.4,1.21
2024-01-26 22:50:00,2024-01-26,26,training,sleep,69.1,48.6,0.047,very_low,33.5,98.2,1.21
2024-01-26 23:00:00,2024-01-26,26,training,sleep,68.0,55.3,0.004,very_low,34.12,96.2,1.21
2024-01-26 23:10:00,2024-01-26,26,training,sleep,58.4,53.0,0.045,very_low,34.09,95.7,1.21
2024-01-26 23:20:00,2024-01-26,26,training,sleep,67.6,50.7,0.007,very_low,34.06,95.9,1.21
2024-01-26 23:30:00,2024-01-26,26,training,sleep,65.3,47.4,0.031,very_low,33.63,96.7,1.21
2024-01-26 23:40:00,2024-01-26,26,training,sleep,55.9,45.5,0.019,very_low,33.72,98.3,1.21
2024-01-26 23:50:00,2024-01-26,26,training,sleep,61.4,49.7,0.004,very_low,33.88,97.8,1.21
2024-01-27 00:00:00,2024-01-27,27,training,sleep,71.5,53.8,0.034,very_low,33.76,96.1,1.242
2024-01-27 00:10:00,2024-01-27,27,training,sleep,70.8,52.5,0.031,very_low,34.16,95.2,1.242
2024-01-27 00:20:00,2024-01-27,27,training,sleep,65.9,58.4,0.045,very_low,33.76,97.1,1.242
2024-01-27 00:30:00,2024-01-27,27,training,sleep,68.4,57.7,0.004,very_low,33.98,97.9,1.242
2024-01-27 00:40:00,2024-01-27,27,training,sleep,69.2,55.7,0.027,very_low,33.51,98.3,1.242
2024-01-27 00:50:00,2024-01-27,27,training,sleep,66.6,57.2,0.02,very_low,33.82,97.4,1.242
2024-01-27 01:00:00,2024-01-27,27,training,sleep,66.7,51.9,0.027,very_low,33.69,96.9,1.242
2024-01-27 01:10:00,2024-01-27,27,training,sleep,62.8,46.5,0.046,very_low,34.25,96.3,1.242
2024-01-27 01:20:00,2024-01-27,27,training,sleep,66.9,50.3,0.025,very_low,33.69,95.0,1.242
2024-01-27 01:30:00,2024-01-27,27,training,sleep,67.2,54.9,0.039,very_low,33.88,96.0,1.242
2024-01-27 01:40:00,2024-01-27,27,training,sleep,63.9,51.4,0.05,very_low,33.62,97.6,1.242
2024-01-27 01:50:00,2024-01-27,27,training,sleep,74.2,47.2,0.019,very_low,33.65,96.9,1.242
2024-01-27 02:00:00,2024-01-27,27,training,sleep,60.5,58.0,0.045,very_low,34.16,97.5,1.242
2024-01-27 02:10:00,2024-01-27,27,training,sleep,72.0,49.9,0.04,very_low,34.02,95.7,1.242
2024-01-27 02:20:00,2024-01-27,27,training,sleep,62.4,55.6,0.04,very_low,33.8,95.6,1.242
2024-01-27 02:30:00,2024-01-27,27,training,sleep,71.6,50.6,0.005,very_low,33.86,96.2,1.242
2024-01-27 02:40:00,2024-01-27,27,training,sleep,69.6,48.1,0.007,very_low,33.76,96.5,1.242
2024-01-27 02:50:00,2024-01-27,27,training,sleep,66.6,55.6,0.048,very_low,33.73,95.9,1.242
2024-01-27 03:00:00,2024-01-27,27,training,sleep,66.4,53.4,0.029,very_low,33.67,96.3,1.242
2024-01-27 03:10:00,2024-01-27,27,training,sleep,72.9,46.3,0.023,very_low,33.58,97.4,1.242
2024-01-27 03:20:00,2024-01-27,27,training,sleep,70.9,56.6,0.038,very_low,34.23,98.5,1.242
2024-01-27 03:30:00,2024-01-27,27,training,sleep,67.7,45.4,0.034,very_low,33.73,95.1,1.242
2024-01-27 03:40:00,2024-01-27,27,training,sleep,72.2,51.8,0.013,very_low,34.16,95.5,1.242
2024-01-27 03:50:00,2024-01-27,27,training,sleep,63.4,47.0,0.05,very_low,34.06,98.2,1.242
2024-01-27 04:00:00,2024-01-27,27,training,sleep,70.4,54.4,0.026,very_low,33.63,95.3,1.242
2024-01-27 04:10:00,2024-01-27,27,training,sleep,70.1,52.5,0.029,very_low,33.67,96.8,1.242
2024-01-27 04:20:00,2024-01-27,27,training,sleep,71.6,50.1,0.049,very_low,34.1,95.1,1.242
2024-01-27 04:30:00,2024-01-27,27,training,sleep,61.8,51.9,0.047,very_low,33.66,95.8,1.242
2024-01-27 04:40:00,2024-01-27,27,training,sleep,57.1,56.2,0.029,very_low,33.61,97.1,1.242
2024-01-27 04:50:00,2024-01-27,27,training,sleep,70.5,57.4,0.01,very_low,33.66,96.2,1.242
2024-01-27 05:00:00,2024-01-27,27,training,sleep,66.9,45.5,0.048,very_low,33.65,95.4,1.242
2024-01-27 05:10:00,2024-01-27,27,training,sleep,73.1,55.2,0.031,very_low,34.21,98.1,1.242
2024-01-27 05:20:00,2024-01-27,27,training,sleep,69.0,46.5,0.016,very_low,33.65,95.9,1.242
2024-01-27 05:30:00,2024-01-27,27,training,sleep,71.8,47.9,0.042,very_low,34.12,97.5,1.242
2024-01-27 05:40:00,2024-01-27,27,training,sleep,62.9,51.1,0.008,very_low,33.72,97.0,1.242
2024-01-27 05:50:00,2024-01-27,27,training,sleep,69.2,57.6,0.004,very_low,33.64,95.3,1.242
2024-01-27 06:00:00,2024-01-27,27,training,wake_rest,78.3,42.8,0.099,very_low,34.27,99.3,1.242
2024-01-27 06:10:00,2024-01-27,27,training,wake_rest,78.5,42.3,0.144,low,34.5,99.4,1.242
2024-01-27 06:20:00,2024-01-27,27,training,wake_rest,79.8,49.7,0.135,low,34.44,98.3,1.242
2024-01-27 06:30:00,2024-01-27,27,training,wake_rest,80.4,42.3,0.067,very_low,34.27,98.9,1.242
2024-01-27 06:40:00,2024-01-27,27,training,wake_rest,82.2,47.2,0.198,low,33.98,99.1,1.242
2024-01-27 06:50:00,2024-01-27,27,training,wake_rest,73.5,40.7,0.066,very_low,34.17,98.4,1.242
2024-01-27 07:00:00,2024-01-27,27,training,morning_training,172.5,29.7,0.75,high,34.91,97.9,1.242
2024-01-27 07:10:00,2024-01-27,27,training,morning_training,200.0,31.2,0.955,high,35.15,99.1,1.242
2024-01-27 07:20:00,2024-01-27,27,training,morning_training,176.5,29.5,0.883,high,35.78,97.1,1.242
2024-01-27 07:30:00,2024-01-27,27,training,morning_training,187.5,34.0,1.294,high,35.1,98.3,1.242
2024-01-27 07:40:00,2024-01-27,27,training,morning_training,182.9,23.8,1.226,high,35.09,98.6,1.242
2024-01-27 07:50:00,2024-01-27,27,training,morning_training,176.7,27.3,1.404,high,34.74,98.0,1.242
2024-01-27 08:00:00,2024-01-27,27,training,morning_training,188.7,36.8,1.207,high,35.05,97.6,1.242
2024-01-27 08:10:00,2024-01-27,27,training,morning_training,200.0,24.3,0.854,high,35.02,98.6,1.242
2024-01-27 08:20:00,2024-01-27,27,training,morning_training,165.4,27.5,0.773,high,35.27,98.9,1.242
2024-01-27 08:30:00,2024-01-27,27,training,morning_training,170.7,33.0,0.679,moderate,34.91,98.3,1.242
2024-01-27 08:40:00,2024-01-27,27,training,morning_training,200.0,32.7,0.912,high,35.5,98.2,1.242
2024-01-27 08:50:00,2024-01-27,27,training,morning_training,167.2,36.5,1.327,high,34.6,99.2,1.242
2024-01-27 09:00:00,2024-01-27,27,training,active,131.4,37.1,0.248,low,34.35,98.4,1.242
2024-01-27 09:10:00,2024-01-27,27,training,active,108.3,34.2,0.495,moderate,35.27,98.3,1.242
2024-01-27 09:20:00,2024-01-27,27,training,active,104.5,32.4,0.273,low,34.4,97.4,1.242
2024-01-27 09:30:00,2024-01-27,27,training,active,137.8,44.1,0.441,moderate,34.49,97.4,1.242
2024-01-27 09:40:00,2024-01-27,27,training,active,124.0,36.7,0.378,moderate,34.83,97.6,1.242
2024-01-27 09:50:00,2024-01-27,27,training,active,116.1,36.9,0.595,moderate,34.45,97.5,1.242
2024-01-27 10:00:00,2024-01-27,27,training,active,101.7,44.5,0.31,moderate,34.33,99.0,1.242
2024-01-27 10:10:00,2024-01-27,27,training,active,125.5,35.7,0.336,moderate,34.69,97.5,1.242
2024-01-27 10:20:00,2024-01-27,27,training,active,130.3,39.1,0.481,moderate,35.03,97.4,1.242
2024-01-27 10:30:00,2024-01-27,27,training,active,124.3,37.8,0.372,moderate,34.99,97.9,1.242
2024-01-27 10:40:00,2024-01-27,27,training,active,119.1,43.7,0.578,moderate,34.66,97.8,1.242
2024-01-27 10:50:00,2024-01-27,27,training,active,130.7,31.6,0.462,moderate,34.38,98.2,1.242
2024-01-27 11:00:00,2024-01-27,27,training,active,132.6,29.9,0.546,moderate,34.9,99.1,1.242
2024-01-27 11:10:00,2024-01-27,27,training,active,113.3,42.9,0.242,low,35.29,99.2,1.242
2024-01-27 11:20:00,2024-01-27,27,training,active,119.1,35.0,0.408,moderate,35.05,97.1,1.242
2024-01-27 11:30:00,2024-01-27,27,training,active,132.0,27.7,0.399,moderate,35.17,99.1,1.242
2024-01-27 11:40:00,2024-01-27,27,training,active,131.2,33.9,0.574,moderate,34.84,97.6,1.242
2024-01-27 11:50:00,2024-01-27,27,training,active,121.4,31.7,0.251,low,35.1,97.2,1.242
2024-01-27 12:00:00,2024-01-27,27,training,lunch_rest,83.1,35.0,0.146,low,34.04,99.2,1.242
2024-01-27 12:10:00,2024-01-27,27,training,lunch_rest,86.7,41.0,0.106,low,34.23,98.8,1.242
2024-01-27 12:20:00,2024-01-27,27,training,lunch_rest,85.6,38.6,0.085,very_low,34.18,97.9,1.242
2024-01-27 12:30:00,2024-01-27,27,training,lunch_rest,91.0,39.4,0.087,very_low,34.39,97.1,1.242
2024-01-27 12:40:00,2024-01-27,27,training,lunch_rest,86.5,37.9,0.087,very_low,34.32,97.7,1.242
2024-01-27 12:50:00,2024-01-27,27,training,lunch_rest,81.5,42.3,0.067,very_low,34.43,99.5,1.242
2024-01-27 13:00:00,2024-01-27,27,training,active,118.8,35.6,0.23,low,34.32,98.8,1.242
2024-01-27 13:10:00,2024-01-27,27,training,active,119.9,29.7,0.395,moderate,34.98,97.5,1.242
2024-01-27 13:20:00,2024-01-27,27,training,active,115.3,38.1,0.447,moderate,35.01,98.8,1.242
2024-01-27 13:30:00,2024-01-27,27,training,active,132.2,40.4,0.416,moderate,34.84,97.9,1.242
2024-01-27 13:40:00,2024-01-27,27,training,active,128.4,40.8,0.416,moderate,34.41,98.0,1.242
2024-01-27 13:50:00,2024-01-27,27,training,active,107.1,31.3,0.505,moderate,34.69,98.0,1.242
2024-01-27 14:00:00,2024-01-27,27,training,active,107.0,40.8,0.214,low,34.48,97.3,1.242
2024-01-27 14:10:00,2024-01-27,27,training,active,134.9,39.0,0.459,moderate,35.19,97.5,1.242
2024-01-27 14:20:00,2024-01-27,27,training,active,124.4,37.4,0.247,low,34.52,99.0,1.242
2024-01-27 14:30:00,2024-01-27,27,training,active,123.4,29.3,0.325,moderate,34.53,97.5,1.242
2024-01-27 14:40:00,2024-01-27,27,training,active,120.0,39.9,0.305,moderate,35.16,98.5,1.242
2024-01-27 14:50:00,2024-01-27,27,training,active,105.1,31.7,0.435,moderate,34.88,97.4,1.242
2024-01-27 15:00:00,2024-01-27,27,training,active,114.8,37.8,0.333,moderate,35.08,97.7,1.242
2024-01-27 15:10:00,2024-01-27,27,training,active,130.6,40.0,0.529,moderate,35.05,99.1,1.242
2024-01-27 15:20:00,2024-01-27,27,training,active,117.4,40.5,0.418,moderate,35.2,99.3,1.242
2024-01-27 15:30:00,2024-01-27,27,training,active,127.0,43.6,0.264,low,34.58,99.0,1.242
2024-01-27 15:40:00,2024-01-27,27,training,active,125.7,42.3,0.228,low,35.27,97.7,1.242
2024-01-27 15:50:00,2024-01-27,27,training,active,102.2,32.7,0.594,moderate,35.11,97.9,1.242
2024-01-27 16:00:00,2024-01-27,27,training,active,118.9,34.9,0.567,moderate,34.64,97.7,1.242
2024-01-27 16:10:00,2024-01-27,27,training,active,115.0,40.5,0.275,low,35.22,97.9,1.242
2024-01-27 16:20:00,2024-01-27,27,training,active,113.7,30.6,0.385,moderate,34.51,98.6,1.242
2024-01-27 16:30:00,2024-01-27,27,training,active,132.8,30.4,0.583,moderate,34.77,98.3,1.242
2024-01-27 16:40:00,2024-01-27,27,training,active,107.7,32.4,0.254,low,34.78,99.4,1.242
2024-01-27 16:50:00,2024-01-27,27,training,active,134.4,35.8,0.24,low,35.16,98.8,1.242
2024-01-27 17:00:00,2024-01-27,27,training,evening_training,190.1,30.2,1.221,high,35.25,99.0,1.242
2024-01-27 17:10:00,2024-01-27,27,training,evening_training,190.5,32.9,0.87,high,34.67,97.2,1.242
2024-01-27 17:20:00,2024-01-27,27,training,evening_training,197.0,32.1,1.06,high,35.64,97.4,1.242
2024-01-27 17:30:00,2024-01-27,27,training,evening_training,166.7,30.4,0.843,high,35.6,98.8,1.242
2024-01-27 17:40:00,2024-01-27,27,training,evening_training,158.2,21.6,1.3,high,34.8,98.4,1.242
2024-01-27 17:50:00,2024-01-27,27,training,evening_training,156.8,31.6,0.907,high,35.13,99.4,1.242
2024-01-27 18:00:00,2024-01-27,27,training,evening_training,180.3,35.7,1.331,high,35.24,97.4,1.242
2024-01-27 18:10:00,2024-01-27,27,training,evening_training,190.1,25.6,1.237,high,34.69,98.3,1.242
2024-01-27 18:20:00,2024-01-27,27,training,evening_training,173.0,29.8,1.345,high,35.65,97.4,1.242
2024-01-27 18:30:00,2024-01-27,27,training,evening_training,176.3,35.4,0.997,high,35.53,97.8,1.242
2024-01-27 18:40:00,2024-01-27,27,training,evening_training,186.3,27.5,1.139,high,34.99,97.5,1.242
2024-01-27 18:50:00,2024-01-27,27,training,evening_training,189.8,31.2,1.352,high,35.12,99.0,1.242
2024-01-27 19:00:00,2024-01-27,27,training,rest,75.5,50.4,0.177,low,34.28,97.2,1.242
2024-01-27 19:10:00,2024-01-27,27,training,rest,84.0,50.2,0.141,low,34.47,97.4,1.242
2024-01-27 19:20:00,2024-01-27,27,training,rest,84.7,46.1,0.153,low,34.54,98.1,1.242
2024-01-27 19:30:00,2024-01-27,27,training,rest,80.1,39.8,0.145,low,34.14,98.1,1.242
2024-01-27 19:40:00,2024-01-27,27,training,rest,77.8,41.0,0.082,very_low,34.24,97.0,1.242
2024-01-27 19:50:00,2024-01-27,27,training,rest,90.0,53.9,0.188,low,33.93,99.0,1.242
2024-01-27 20:00:00,2024-01-27,27,training,rest,86.2,45.9,0.074,very_low,33.98,99.2,1.242
2024-01-27 20:10:00,2024-01-27,27,training,rest,83.8,39.2,0.139,low,34.18,98.8,1.242
2024-01-27 20:20:00,2024-01-27,27,training,rest,76.2,48.6,0.119,low,34.09,97.6,1.242
2024-01-27 20:30:00,2024-01-27,27,training,rest,83.6,41.6,0.061,very_low,34.13,98.2,1.242
2024-01-27 20:40:00,2024-01-27,27,training,rest,84.8,52.6,0.189,low,33.9,99.3,1.242
2024-01-27 20:50:00,2024-01-27,27,training,rest,87.5,42.1,0.114,low,34.26,99.1,1.242
2024-01-27 21:00:00,2024-01-27,27,training,rest,90.0,47.1,0.108,low,34.06,97.1,1.242
2024-01-27 21:10:00,2024-01-27,27,training,rest,88.4,47.3,0.185,low,33.96,99.0,1.242
2024-01-27 21:20:00,2024-01-27,27,training,rest,84.6,42.7,0.134,low,34.49,98.1,1.242
2024-01-27 21:30:00,2024-01-27,27,training,rest,78.8,46.0,0.083,very_low,34.29,98.4,1.242
2024-01-27 21:40:00,2024-01-27,27,training,rest,80.1,43.2,0.086,very_low,33.91,97.7,1.242
2024-01-27 21:50:00,2024-01-27,27,training,rest,75.0,48.0,0.2,low,34.5,98.0,1.242
2024-01-27 22:00:00,2024-01-27,27,training,sleep,61.9,48.6,0.041,very_low,33.79,97.5,1.242
2024-01-27 22:10:00,2024-01-27,27,training,sleep,56.3,51.1,0.012,very_low,33.66,96.8,1.242
2024-01-27 22:20:00,2024-01-27,27,training,sleep,71.1,54.4,0.012,very_low,33.82,95.7,1.242
2024-01-27 22:30:00,2024-01-27,27,training,sleep,66.1,50.3,0.032,very_low,33.77,97.3,1.242
2024-01-27 22:40:00,2024-01-27,27,training,sleep,65.3,50.2,0.006,very_low,34.08,98.1,1.242
2024-01-27 22:50:00,2024-01-27,27,training,sleep,70.3,54.0,0.025,very_low,33.77,95.1,1.242
2024-01-27 23:00:00,2024-01-27,27,training,sleep,67.6,54.4,0.044,very_low,33.59,97.1,1.242
2024-01-27 23:10:00,2024-01-27,27,training,sleep,67.1,53.2,0.001,very_low,33.64,96.1,1.242
2024-01-27 23:20:00,2024-01-27,27,training,sleep,66.7,52.4,0.023,very_low,34.2,95.3,1.242
2024-01-27 23:30:00,2024-01-27,27,training,sleep,64.9,49.7,0.021,very_low,34.2,96.9,1.242
2024-01-27 23:40:00,2024-01-27,27,training,sleep,57.2,55.1,0.045,very_low,34.06,97.5,1.242
2024-01-27 23:50:00,2024-01-27,27,training,sleep,61.2,54.9,0.026,very_low,33.55,97.1,1.242
2024-01-28 00:00:00,2024-01-28,28,training,sleep,71.4,49.3,0.03,very_low,33.63,97.8,1.293
2024-01-28 00:10:00,2024-01-28,28,training,sleep,67.0,46.0,0.04,very_low,34.05,95.9,1.293
2024-01-28 00:20:00,2024-01-28,28,training,sleep,60.1,43.1,0.011,very_low,33.72,95.7,1.293
2024-01-28 00:30:00,2024-01-28,28,training,sleep,63.3,46.6,0.044,very_low,33.6,96.0,1.293
2024-01-28 00:40:00,2024-01-28,28,training,sleep,67.9,53.3,0.043,very_low,34.22,96.4,1.293
2024-01-28 00:50:00,2024-01-28,28,training,sleep,69.9,45.3,0.02,very_low,33.94,95.5,1.293
2024-01-28 01:00:00,2024-01-28,28,training,sleep,64.1,44.7,0.043,very_low,33.91,98.2,1.293
2024-01-28 01:10:00,2024-01-28,28,training,sleep,69.7,45.6,0.015,very_low,34.1,97.6,1.293
2024-01-28 01:20:00,2024-01-28,28,training,sleep,56.9,59.2,0.001,very_low,33.67,97.6,1.293
2024-01-28 01:30:00,2024-01-28,28,training,sleep,74.0,51.9,0.002,very_low,34.25,98.1,1.293
2024-01-28 01:40:00,2024-01-28,28,training,sleep,65.7,44.2,0.02,very_low,34.04,97.1,1.293
2024-01-28 01:50:00,2024-01-28,28,training,sleep,65.4,44.2,0.043,very_low,33.84,97.6,1.293
2024-01-28 02:00:00,2024-01-28,28,training,sleep,69.6,48.4,0.045,very_low,34.12,96.8,1.293
2024-01-28 02:10:00,2024-01-28,28,training,sleep,66.1,52.6,0.034,very_low,34.05,95.5,1.293
2024-01-28 02:20:00,2024-01-28,28,training,sleep,73.4,48.9,0.011,very_low,33.77,96.7,1.293
2024-01-28 02:30:00,2024-01-28,28,training,sleep,68.7,44.1,0.02,very_low,34.16,97.3,1.293
2024-01-28 02:40:00,2024-01-28,28,training,sleep,67.6,49.0,0.006,very_low,34.26,98.1,1.293
2024-01-28 02:50:00,2024-01-28,28,training,sleep,67.1,48.5,0.04,very_low,33.89,98.0,1.293
2024-01-28 03:00:00,2024-01-28,28,training,sleep,71.8,42.7,0.048,very_low,33.7,96.5,1.293
2024-01-28 03:10:00,2024-01-28,28,training,sleep,68.0,50.7,0.044,very_low,33.81,98.2,1.293
2024-01-28 03:20:00,2024-01-28,28,training,sleep,62.5,56.3,0.009,very_low,33.58,97.8,1.293
2024-01-28 03:30:00,2024-01-28,28,training,sleep,69.3,58.0,0.029,very_low,34.25,97.4,1.293
2024-01-28 03:40:00,2024-01-28,28,training,sleep,60.0,43.3,0.037,very_low,33.89,98.0,1.293
2024-01-28 03:50:00,2024-01-28,28,training,sleep,69.0,54.1,0.037,very_low,33.91,96.0,1.293
2024-01-28 04:00:00,2024-01-28,28,training,sleep,76.1,43.0,0.034,very_low,34.16,98.3,1.293
2024-01-28 04:10:00,2024-01-28,28,training,sleep,67.2,47.2,0.029,very_low,33.64,97.1,1.293
2024-01-28 04:20:00,2024-01-28,28,training,sleep,62.9,45.5,0.038,very_low,33.71,97.1,1.293
2024-01-28 04:30:00,2024-01-28,28,training,sleep,70.6,50.6,0.034,very_low,34.23,97.7,1.293
2024-01-28 04:40:00,2024-01-28,28,training,sleep,61.8,47.7,0.017,very_low,33.96,97.1,1.293
2024-01-28 04:50:00,2024-01-28,28,training,sleep,66.5,54.9,0.034,very_low,33.85,96.6,1.293
2024-01-28 05:00:00,2024-01-28,28,training,sleep,72.3,50.4,0.022,very_low,34.08,95.4,1.293
2024-01-28 05:10:00,2024-01-28,28,training,sleep,71.1,49.4,0.018,very_low,34.2,95.9,1.293
2024-01-28 05:20:00,2024-01-28,28,training,sleep,63.1,56.4,0.031,very_low,34.28,95.9,1.293
2024-01-28 05:30:00,2024-01-28,28,training,sleep,62.1,44.1,0.044,very_low,33.73,96.9,1.293
2024-01-28 05:40:00,2024-01-28,28,training,sleep,66.3,52.1,0.042,very_low,34.03,95.9,1.293
2024-01-28 05:50:00,2024-01-28,28,training,sleep,66.3,49.0,0.008,very_low,34.3,95.5,1.293
2024-01-28 06:00:00,2024-01-28,28,training,wake_rest,75.1,41.6,0.059,very_low,34.14,97.2,1.293
2024-01-28 06:10:00,2024-01-28,28,training,wake_rest,76.8,43.1,0.126,low,34.04,97.9,1.293
2024-01-28 06:20:00,2024-01-28,28,training,wake_rest,74.4,42.4,0.055,very_low,34.46,98.6,1.293
2024-01-28 06:30:00,2024-01-28,28,training,wake_rest,87.0,37.2,0.171,low,34.44,97.2,1.293
2024-01-28 06:40:00,2024-01-28,28,training,wake_rest,78.7,35.4,0.152,low,34.44,97.9,1.293
2024-01-28 06:50:00,2024-01-28,28,training,wake_rest,79.3,38.8,0.052,very_low,34.34,98.3,1.293
